title,generatedtitle,description,publication_date,posting_type,parking_lot,bathrooms,half_bathrooms,price,bedrooms,age,property_dimension(sqft),address,pictures,property_type,operation_type,zone,city,postingid,postingcode,publisherid,premier,url
Terreno / Lote · 2065m²,Terreno / Lote · 2065m²,"DMZ<br />            <br />        Venta de Terreno $27,390,000 USD A TRATAR<br /><br />Oportunidad de Inversión con uso de suelo mixto para 34 niveles<br /><br />Plano, regular de 2,065m2 de superficie ubicado en esquina con doble frente 46m y 53m sobre avenidas de gran afluencia y magnifica ubicación. en Alcaldia Miguel Hidalgo, a minutos de Polanco<br /><br />24,000 m2 de construcción para 252 oficinas de 85 y 90m2<br /><br />24,000 m2 de construcción para 252 departamentos de 85 y 90m2<br /><br />15 niveles /hasta 17,000 m2 de construcción permitidos para Hotel<br /><br />y el resto (7000m2) departamentos u oficinas<br /><br />Documentación en Regla,  <br /><br />Precio Negociable",2024-06-18T16:12:47Z,PROPERTY,0,,0,"27,390,000",3,0,2065,RIO SAN Joaquin,"https://img10.naventcdn.com/avisos/resize/18/01/43/83/54/10/1200x1200/1468700211.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/83/54/10/1200x1200/1468700212.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/83/54/10/1200x1200/1468700213.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/83/54/10/1200x1200/1468700208.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/83/54/10/1200x1200/1468700210.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/83/54/10/1200x1200/1468700209.jpg",Terreno,venta,Miguel Hidalgo,Ciudad de México,143835410,EB-QK5535,20944,true,https://www.inmuebles24.com/propiedades/clasificado/vecltein-dmz-terreno-con-uso-de-suelo-mixto-ampliacion-143835410.html
"Departamento de 2 habitaciones, Miguel Hidalgo","Departamento de 2 habitaciones, Miguel Hidalgo","Vive en la exclusividad de Torre Van Gogh, en el corazón de Plaza Carso, y disfruta de un estilo de vida sin precedentes en este lujoso departamento de 200m², amueblado y listo para habitar. Descubre este hogar ofrece una integración perfecta entre la sala, el comedor y una cocina de diseño, extendiéndose hacia una terraza privada de 50m² que invita a momentos inolvidables bajo el cielo de la ciudad. <br><br>Características: <br>· 150m² de departamento + 50m² de terraza <br>· 2 recámaras con baño completo, la principal cuenta con vestidor <br>· Sala y comedor integrado al espacio común <br>· Cocina amplia, de lujo e integral <br>· Bar integrado a área social <br>· Terraza grande privada con asador <br>· Medio baño de visitas <br>· Área de lavado <br>· Dos cajones de estacionamientos <br>· Muy iluminado <br><br>Ofrece amplios espacios bien distribuidos. El departamento tiene un exclusivo diseño por un despacho de arquitectos, el cual colocó acabados contemporáneos y juega con las alturas para dar diferentes sensaciones. <br>\",2020-10-11T04:13:35Z,PROPERTY,2,2,1,"85,000",2,5,200,"Calzada ferrocarril de Cuernavaca 779, Ampliación Granada, Miguel Hidalgo","https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708261.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708251.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708252.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708258.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708256.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708264.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708254.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708249.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708262.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708245.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708263.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708250.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708259.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708260.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708257.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708253.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708248.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708255.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708246.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708247.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708266.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708265.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708267.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708270.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708269.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1438708268.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729444.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729429.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729447.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729449.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729443.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729440.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729434.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729438.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729437.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729432.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729445.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729441.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729448.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729433.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729439.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729442.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729436.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729430.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729431.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729446.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729450.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729435.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729452.jpg, https://img10.naventcdn.com/avisos/resize/18/00/59/50/91/68/1200x1200/1440729451.jpg",Apartamento,renta,Miguel Hidalgo,Ciudad de México,59509168,DeVCaVAm2817,50331998,true,https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-plaza-carso-nuevo-polanco-59509168.html
"Departamento de 3 habitaciones, Miguel Hidalgo","Departamento de 3 habitaciones, Miguel Hidalgo","Plaza Carso 3 Recamaras y Cuarto de Servicio Torre Botticelli Amueblado y Equipado de Super Lujo <br>Muy exclusivo e estrenar, ubicado en Residencial Plaza Carso, Hermoso Departamento con una superficie de 170 metros, de Super Lujo, inmediato a Polanco, Antara, Periférico, Ejercito Nacional, Río San Joaquin, Reforma, Circuito Interior, Lomas de Chapultepec, los mejores Centros Comerciales y Corporativos, Estilo Contemporáneo, precioso departamento, excelente orientación, vista panoramica al Museo Soumaya, muy iluminado, lleno de luz, acabados de super lujo, mármol, granito y cerámica, fina carpinteria italiana, cuenta con amplia estancia, cocina integral con barra de granito abierta, muy iluminado, hermosa vista panoramica, 03 recamaras, 03 1/2 baños, Sala de television o estudio, 03 estacionamientos, closets empotrados, Cuarto de Servicio con baño integrado, Cuarto de Lavado. AMENIDADES: Alberca, Gimnasio, salón de fiestas, ludoteca. Estricta Vigilancia 24 horas. Cerca de supermercados, cines, las mejores tiendas y restaurantes. Especial para ejecutivos o extranjeros <br><br>Excelente zona, céntrica y con acceso a múltiples servicios, comercios, entretenimiento y vías rápidas , acceso controlado. Excelente ubicación inmediato al restaurantes con acceso a múltiples servicios, comercios y lugares públicos, asi como a una gran oferta cultural, caminando o en auto. Todos los servicios a la mano. A menos de 10 minutos (caminando): cafés, teatros, cines, club deportivo, farmacias, restaurante/bar, bancos, gasolinera, vigilancia, spa, salones y peluquerías, regalos, agencias automotrices, etc. Cerca de Corporativos, las mejores escuelas y Universidades. Una de las zonas con mayor tradición, historia y plusvalía de la Ciudad de México, segura, y con excelentes opciones para pasear y disfrutar con la familia o amigos.",2021-09-11T13:56:52Z,PROPERTY,03,3,1,"90,000",3,0,175,Lago Zurich 272,"https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643255.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643262.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643258.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643266.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643265.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643256.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643252.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643257.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643260.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643254.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643268.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643253.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643261.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643269.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643250.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643263.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643251.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643267.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643264.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643259.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643270.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643271.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643273.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643272.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643277.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643279.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643278.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643280.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643281.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643276.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643274.jpg, https://img10.naventcdn.com/avisos/resize/18/00/62/21/43/30/1200x1200/278643275.jpg",Apartamento,renta,Miguel Hidalgo,Ciudad de México,62214330,2GO710,50062586,true,https://www.inmuebles24.com/propiedades/clasificado/alclapin-plaza-carso-3-recamaras-botticelli-amueblado-super-62214330.html
"Oficina , Miguel Hidalgo","Oficina , Miguel Hidalgo","Oficina en renta o venta de 83m2 en Centro de Negocios Polanco. <br><br>El edificio cuenta con una ubicación céntrica, a pocos minutos de Polanco. <br><br>El edificio tiene las mejores amenidades como Salón VIP en PH, comedor, salas de juntas totalmente equipadas y terrazas; elevadores, así como seguridad las 24 horas y servicio de Valet parking para visitas. <br><br>Hay baños de hombres y mujeres en cada entrepiso. <br><br>*El precio ya incluye mantenimiento.",2024-06-25T16:57:03Z,PROPERTY,2,,0,"5,200,000",3,10,83,LAGUNA DE TERMINOS 221,"https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211254.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211244.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211260.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211246.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211243.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211241.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211245.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211256.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211248.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211251.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211257.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211250.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211255.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211252.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211258.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211259.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211247.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211242.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211253.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211249.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211262.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211261.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/89/79/49/1200x1200/1470211263.jpg",Oficina comercial,venta,Miguel Hidalgo,Ciudad de México,143897949,5RJGI9,50991190,true,https://www.inmuebles24.com/propiedades/clasificado/veclocin-oficina-en-renta-o-venta-en-centro-de-negocios-143897949.html
"Oficina , Miguel Hidalgo","Oficina , Miguel Hidalgo","Ubicadas en Avenida Constituyentes. Edificio Inteligente de uso Corporativo en con seguridad las 24 hrs los 365 días del año. Las Oficinas tienen un área de 225 m2 con 4 cajones de estacionamiento, cuentan con acceso a las areas comunes del edificio tales como Comedor y Roof Garden. El acceso a las oficinas es restringido para que únicamente puedan ingresar las personas autorizadas en el horario autorizado. <br>Accesos peatonal y vehicular automatizados, Cámaras de seguridad en áreas comunes , elevador y núcleo de escaleras. Se ubica en zona de fácil acceso.",2024-06-21T21:18:05Z,PROPERTY,0,,0,"41,000",3,20,225,"Avenida constituyentes 653 , colonia 16 de Septiembre","https://img10.naventcdn.com/avisos/resize/18/01/43/87/23/93/1200x1200/1469612160.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/87/23/93/1200x1200/1469612161.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/87/23/93/1200x1200/1469612157.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/87/23/93/1200x1200/1469612158.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/87/23/93/1200x1200/1469612159.jpg",Oficina comercial,renta,Miguel Hidalgo,Ciudad de México,143872393,5RII6D,50234265,true,https://www.inmuebles24.com/propiedades/clasificado/alclocin-renta-de-oficinas-excelente-ubicacion-143872393.html
Departamento Polanco,Departamento Polanco,"Magnífico departamento impecable de dos habitaciones equipados impecables, excelente distribución <br>Crea memorias inigualables en los espacios: <br>BBQ´S lounge y terraza lounge, con asadores totalmente equipados. <br>Contamos con amenidades para tu mascota también, puppy zone <br>un cinema completo exterior y movie rooms <br>Cocina para invitados con terraza <br>Gimnasio y sauna incluido, ven y disfruta de la tecnología en el gimnasio. <br>Área de juegos <br>Área de lounge y trabajo <br>Sala de juntas <br>Cabinas de trabajo. <br>Totalmente equipados. <br>Internet de alta velocidad <br>Amueblados, si así lo quieres <br>Precio más servicios. <br>Departamentos tipo, Studio, una recámara y dos recámaras. <br>¡Contáctanos HOY MISMO para conocer nuestra promoción del mes!",2024-06-05T19:31:58Z,UNIT,0,1,0,"37,000",1,0,N/A,Polanco -Anzures ,"https://img10.naventcdn.com/avisos/resize/18/01/43/72/78/70/1200x1200/1470578582.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/72/78/70/1200x1200/1470578594.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/72/78/70/1200x1200/1470578595.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/72/78/70/1200x1200/1470578596.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/72/78/70/1200x1200/1470568998.jpg",Apartamento,renta,Miguel Hidalgo,Ciudad de México,143727870,5RD7J0,50924490,false,https://www.inmuebles24.com/propiedades/desarrollo/alunapna-dos-habitaciones-143727870.html
Studio,Studio,"Magnífico departamento impecable de una habitación totalmente equipado , Distribución excelente <br>Crea memorias inigualables en los espacios: <br>BBQ´S lounge y terraza lounge, con asadores totalmente equipados. <br>Contamos con amenidades para tu mascota también, puppy zone <br>un cinema completo exterior y movie rooms <br>Cocina para invitados con terraza <br>Gimnasio y sauna incluido, ven y disfruta de la tecnología en el gimnasio. <br>Área de juegos <br>Área de lounge y trabajo <br>Sala de juntas <br>Cabinas de trabajo. <br>Totalmente equipados. <br>Internet de alta velocidad <br>Amueblados, si así lo quieres <br>Precio más servicios. <br>Departamentos tipo, Studio, una recámara y dos recámaras. <br>¡Contáctanos HOY MISMO para conocer nuestra promoción del mes!",2024-06-05T19:38:13Z,UNIT,0,1,0,"19,700",1,0,N/A,Polanco -Anzures ,"https://img10.naventcdn.com/avisos/resize/18/01/43/72/79/76/1200x1200/1470579344.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/72/79/76/1200x1200/1470579345.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/72/79/76/1200x1200/1470579346.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/72/79/76/1200x1200/1470579347.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/72/79/76/1200x1200/1470579348.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/72/79/76/1200x1200/1470579349.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/72/79/76/1200x1200/1470568806.jpg",Apartamento,renta,Miguel Hidalgo,Ciudad de México,143727976,5RD7MG,50924490,false,https://www.inmuebles24.com/propiedades/desarrollo/alunapna-studio-143727976.html
"Departamento de 1 habitación, Miguel Hidalgo","Departamento de 1 habitación, Miguel Hidalgo","Magnífico departamento impecable de una habitación y media, equipado, excelente distribución <br><br>Crea memorias inigualables en los espacios: <br>--BBQ´S lounge y terraza lounge, con asadores totalmente equipados. <br>--Contamos con amenidades para tu mascota también, puppy zone <br>--Un cinema completo exterior y movie rooms <br>--Cocina para invitados con terraza <br>--Gimnasio y sauna incluido, ven y disfruta de la tecnología en el gimnasio. <br>--Área de juegos <br>--Área de lounge y trabajo <br>--Sala de juntas <br>--Cabinas de trabajo. <br>--Totalmente equipados. <br>--Internet de alta velocidad <br>--Amueblados, si así lo quieres <br>--Precio más servicios. <br>-Departamentos tipo, Studio, una recámara y dos recámaras. <br>¡Contáctanos HOY MISMO para conocer nuestra promoción del mes!",2024-06-26T19:36:17Z,UNIT,0,1,0,"31,300",1,0,N/A,Polanco -Anzures ,"https://img10.naventcdn.com/avisos/resize/18/01/43/91/13/45/1200x1200/1470579542.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/91/13/45/1200x1200/1470579543.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/91/13/45/1200x1200/1470579544.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/91/13/45/1200x1200/1470579545.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/91/13/45/1200x1200/1470579546.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/91/13/45/1200x1200/1470568889.jpg",Apartamento,renta,Miguel Hidalgo,Ciudad de México,143911345,5RK1EP,50924490,false,https://www.inmuebles24.com/propiedades/desarrollo/alunapna-one-premium-plus-143911345.html
"Departamento de 2 habitaciones, Miguel Hidalgo","Departamento de 2 habitaciones, Miguel Hidalgo",DEPARTAMENTOS ENTREGA INMEDIATA*. *Precio sujeto a cambio según disponibilidad. <br>A 15 mins. de Polanco. Pregunta por promociones vigentes* Visita depa muestra y avance de obra. <br>PROTOTIPO: IN2-1.4-C,2021-12-07T16:52:10Z,UNIT,0,2,0,"2,821,822",2,0,N/A,"Calz. Ingenieros Militares, No.52  Col. San Lorenzo Tlaltenango, Del. Miguel Hidalgo",https://img10.naventcdn.com/avisos/resize/18/00/62/85/17/58/1200x1200/1471775771.jpg?isFirstImage=true,Apartamento,venta,Miguel Hidalgo,Ciudad de México,62851758,IN2,49146,false,https://www.inmuebles24.com/propiedades/desarrollo/veunapna-quierocasa-latitud-toreo-2-62851758.html
"Departamento de 2 habitaciones, Miguel Hidalgo","Departamento de 2 habitaciones, Miguel Hidalgo",DEPARTAMENTOS ENTREGA INMEDIATA*. *Precio sujeto a cambio según disponibilidad. <br>A 12 mins. de Parque Bicentenario. Pregunta por promociones vigentes* Visita depa muestra y avance de obra. <br>PROTOTIPO: IN2-1.3-C,2021-12-07T16:57:48Z,UNIT,0,2,0,"2,939,854",2,0,N/A,"Calz. Ingenieros Militares, No.52  Col. San Lorenzo Tlaltenango, Del. Miguel Hidalgo",https://img10.naventcdn.com/avisos/resize/18/00/62/85/18/21/1200x1200/1459850568.jpg?isFirstImage=true,Apartamento,venta,Miguel Hidalgo,Ciudad de México,62851821,IN2,49146,false,https://www.inmuebles24.com/propiedades/desarrollo/veunapna-quierocasa-latitud-toreo-2-62851821.html
ACCESO,ACCESO,"AMPLIOS DEPARTAMENTOS CON EXCELENTES ACABADOS, Y MUY BIEN UBICADO, A UNA CUADRA DE LA AV. MEXICO TACUBA, Y A CINCO MINUTOS DE PLAZA TOREO, CON AREAS JARDINADAS, EXELENTE ILUMINACIÓN, CON DOS RECAMARAS, DOS BAÑOS COMPLETOS, COCINA INTREGAL CON BARRA DE GRANITO, ROOF GARDEN PRIVADO, BODEGA, UN CAJÓN DE ESTACIONAMIENTO, GIMNACIO EQUIPADO, LUDOTECA Y/O SALON DE USOS MULTIPLES, CASETA DE VIGILANCIA, LOBBY, BAHIA DE ASCENSO DE DESCENSO, ELEVADOR DESDE EL ESTACIONAMIENTO HASTA EL ROOF GARDEN.",2023-10-06T20:47:48Z,UNIT,0,2,0,"2,980,000",2,En construcción,N/A,I. Allende 314,"https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794596.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794597.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794598.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794602.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794603.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794604.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794605.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794606.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794607.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794669.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794686.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794716.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794780.jpg, https://img10.naventcdn.com/avisos/resize/18/01/41/52/48/18/1200x1200/1124794783.jpg",Apartamento,venta,Miguel Hidalgo,Ciudad de México,141524818,5OLJNS,102429417,false,https://www.inmuebles24.com/propiedades/desarrollo/veunapna-departamentos-de-entrega-inmediata-141524818.html
